varname,count,sum,mean,stddev
CounterK_LTwo,7,4.53522,0.647889,0.0422881
Counter,56,32.3082,0.576932,0.0794625
Failed,44,22.4773,0.510848,0.0810158
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.91394,0.63671,0.0349621
CounterC_LOne,14,9.17222,0.655159,0.0721561
CounterC_LTwo,14,8.65567,0.618262,0.0428433
CounterJ_main,19,11.5537,0.608089,0.0286732
CounterJ_LOne,19,11.6172,0.611431,0.0626505
CounterJ_LTwo,19,11.4902,0.604747,0.0608706
CounterK_main,7,4.42659,0.632371,0.0316264
CounterK_LOne,7,4.31797,0.616852,0.073262
CounterK_LTwo,7,4.53522,0.647889,0.0422881
Counter,56,33.3513,0.595558,0.0523848
Failed,44,22.4773,0.510848,0.0810158
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.91394,0.63671,0.0349621
CounterC_LOne,14,9.17222,0.655159,0.0721561
CounterC_LTwo,14,8.65567,0.618262,0.0428433
CounterJ_main,19,11.5537,0.608089,0.0286732
CounterJ_LOne,19,11.6172,0.611431,0.0626505
CounterJ_LTwo,19,11.4902,0.604747,0.0608706
CounterK_main,7,4.42659,0.632371,0.0316264
CounterK_LOne,7,4.31797,0.616852,0.073262
CounterK_LTwo,7,4.53522,0.647889,0.0422881
Counter,56,32.2407,0.575727,0.079657
Failed,44,22.4773,0.510848,0.0810158
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.91394,0.63671,0.0349621
CounterC_LOne,14,9.17222,0.655159,0.0721561
CounterC_LTwo,14,8.65567,0.618262,0.0428433
CounterJ_main,19,11.5537,0.608089,0.0286732
CounterJ_LOne,19,11.6172,0.611431,0.0626505
CounterJ_LTwo,19,11.4902,0.604747,0.0608706
CounterK_main,7,4.42659,0.632371,0.0316264
CounterK_LOne,7,4.31797,0.616852,0.073262
CounterK_LTwo,7,4.53522,0.647889,0.0422881
Counter,56,32.8976,0.587457,0.0580677
Failed,44,22.4773,0.510848,0.0810158
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.91394,0.63671,0.0349621
CounterC_LOne,14,9.17222,0.655159,0.0721561
CounterC_LTwo,14,8.65567,0.618262,0.0428433
CounterJ_main,19,11.5537,0.608089,0.0286732
CounterJ_LOne,19,11.6172,0.611431,0.0626505
CounterJ_LTwo,19,11.4902,0.604747,0.0608706
CounterK_main,7,4.42659,0.632371,0.0316264
CounterK_LOne,7,4.31797,0.616852,0.073262
CounterK_LTwo,7,4.53522,0.647889,0.0422881
Counter,56,33.0955,0.590992,0.0571257
Failed,44,22.4773,0.510848,0.0810158
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.91394,0.63671,0.0349621
CounterC_LOne,14,9.17222,0.655159,0.0721561
CounterC_LTwo,14,8.65567,0.618262,0.0428433
CounterJ_main,19,11.5537,0.608089,0.0286732
CounterJ_LOne,19,11.6172,0.611431,0.0626505
CounterJ_LTwo,19,11.4902,0.604747,0.0608706
CounterK_main,7,4.42659,0.632371,0.0316264
CounterK_LOne,7,4.31797,0.616852,0.073262
CounterK_LTwo,7,4.53522,0.647889,0.0422881
Counter,56,33.1015,0.591098,0.0523822
Failed,44,22.4773,0.510848,0.0810158
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.92874,0.637767,0.0344855
CounterC_LOne,14,9.2195,0.658536,0.0736871
CounterC_LTwo,14,8.63798,0.616999,0.0447012
CounterJ_main,19,11.5537,0.608089,0.0286732
CounterJ_LOne,19,11.6172,0.611431,0.0626505
CounterJ_LTwo,19,11.4902,0.604747,0.0608706
CounterK_main,7,4.42659,0.632371,0.0316264
CounterK_LOne,7,4.31797,0.616852,0.073262
CounterK_LTwo,7,4.53522,0.647889,0.0422881
Counter,56,32.7948,0.585621,0.0702211
Failed,44,22.4773,0.510848,0.0810158
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.92874,0.637767,0.0344855
CounterC_LOne,14,9.2195,0.658536,0.0736871
CounterC_LTwo,14,8.63798,0.616999,0.0447012
CounterJ_main,19,11.5537,0.608089,0.0286732
CounterJ_LOne,19,11.6172,0.611431,0.0626505
CounterJ_LTwo,19,11.4902,0.604747,0.0608706
CounterK_main,7,4.42659,0.632371,0.0316264
CounterK_LOne,7,4.31797,0.616852,0.073262
CounterK_LTwo,7,4.53522,0.647889,0.0422881
Counter,56,32.8398,0.586424,0.0687501
Failed,44,22.4773,0.510848,0.0810158
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.92874,0.637767,0.0344855
CounterC_LOne,14,9.2195,0.658536,0.0736871
CounterC_LTwo,14,8.63798,0.616999,0.0447012
CounterJ_main,19,11.5537,0.608089,0.0286732
CounterJ_LOne,19,11.6172,0.611431,0.0626505
CounterJ_LTwo,19,11.4902,0.604747,0.0608706
CounterK_main,7,4.42659,0.632371,0.0316264
CounterK_LOne,7,4.31797,0.616852,0.073262
CounterK_LTwo,7,4.53522,0.647889,0.0422881
Counter,55,32.5905,0.592555,0.0731528
Failed,45,22.8768,0.508374,0.0817904
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.92874,0.637767,0.0344855
CounterC_LOne,14,9.2195,0.658536,0.0736871
CounterC_LTwo,14,8.63798,0.616999,0.0447012
CounterJ_main,19,11.5537,0.608089,0.0286732
CounterJ_LOne,19,11.6172,0.611431,0.0626505
CounterJ_LTwo,19,11.4902,0.604747,0.0608706
CounterK_main,7,4.42659,0.632371,0.0316264
CounterK_LOne,7,4.31797,0.616852,0.073262
CounterK_LTwo,7,4.53522,0.647889,0.0422881
Counter,55,32.5119,0.591126,0.0644379
Failed,45,22.8768,0.508374,0.0817904
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.92874,0.637767,0.0344855
CounterC_LOne,14,9.2195,0.658536,0.0736871
CounterC_LTwo,14,8.63798,0.616999,0.0447012
CounterJ_main,19,11.5537,0.608089,0.0286732
CounterJ_LOne,19,11.6172,0.611431,0.0626505
CounterJ_LTwo,19,11.4902,0.604747,0.0608706
CounterK_main,6,3.79525,0.632542,0.0346414
CounterK_LOne,6,3.73161,0.621934,0.0788912
CounterK_LTwo,6,3.8589,0.64315,0.0442411
Counter,53,31.6335,0.596858,0.0546872
Failed,47,23.9779,0.510169,0.0816764
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.92874,0.637767,0.0344855
CounterC_LOne,14,9.2195,0.658536,0.0736871
CounterC_LTwo,14,8.63798,0.616999,0.0447012
CounterJ_main,19,11.5537,0.608089,0.0286732
CounterJ_LOne,19,11.6172,0.611431,0.0626505
CounterJ_LTwo,19,11.4902,0.604747,0.0608706
CounterK_main,6,3.79525,0.632542,0.0346414
CounterK_LOne,6,3.73161,0.621934,0.0788912
CounterK_LTwo,6,3.8589,0.64315,0.0442411
Counter,52,30.5186,0.586896,0.0773827
Failed,48,24.5507,0.511472,0.0813059
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.92874,0.637767,0.0344855
CounterC_LOne,14,9.2195,0.658536,0.0736871
CounterC_LTwo,14,8.63798,0.616999,0.0447012
CounterJ_main,18,10.9356,0.607535,0.0293996
CounterJ_LOne,18,11.0231,0.612396,0.0643214
CounterJ_LTwo,18,10.8481,0.602674,0.0619413
CounterK_main,5,3.19832,0.639664,0.0334608
CounterK_LOne,5,3.13187,0.626374,0.0873611
CounterK_LTwo,5,3.26477,0.652954,0.0415411
Counter,52,30.8013,0.592332,0.0583195
Failed,48,24.5507,0.511472,0.0813059
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.92874,0.637767,0.0344855
CounterC_LOne,14,9.2195,0.658536,0.0736871
CounterC_LTwo,14,8.63798,0.616999,0.0447012
CounterJ_main,17,10.3629,0.609582,0.0289518
CounterJ_LOne,17,10.4163,0.612723,0.0662856
CounterJ_LTwo,17,10.3095,0.606441,0.0616856
CounterK_main,5,3.19832,0.639664,0.0334608
CounterK_LOne,5,3.13187,0.626374,0.0873611
CounterK_LTwo,5,3.26477,0.652954,0.0415411
Counter,52,30.4757,0.586071,0.0748659
Failed,48,24.5507,0.511472,0.0813059
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.92874,0.637767,0.0344855
CounterC_LOne,14,9.2195,0.658536,0.0736871
CounterC_LTwo,14,8.63798,0.616999,0.0447012
CounterJ_main,17,10.3629,0.609582,0.0289518
CounterJ_LOne,17,10.4163,0.612723,0.0662856
CounterJ_LTwo,17,10.3095,0.606441,0.0616856
CounterK_main,5,3.19832,0.639664,0.0334608
CounterK_LOne,5,3.13187,0.626374,0.0873611
CounterK_LTwo,5,3.26477,0.652954,0.0415411
Counter,52,30.7433,0.591217,0.0657345
Failed,48,24.5507,0.511472,0.0813059
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.92874,0.637767,0.0344855
CounterC_LOne,14,9.2195,0.658536,0.0736871
CounterC_LTwo,14,8.63798,0.616999,0.0447012
CounterJ_main,17,10.3629,0.609582,0.0289518
CounterJ_LOne,17,10.4163,0.612723,0.0662856
CounterJ_LTwo,17,10.3095,0.606441,0.0616856
CounterK_main,5,3.19832,0.639664,0.0334608
CounterK_LOne,5,3.13187,0.626374,0.0873611
CounterK_LTwo,5,3.26477,0.652954,0.0415411
Counter,52,30.8679,0.593613,0.0690539
Failed,48,24.5507,0.511472,0.0813059
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.92874,0.637767,0.0344855
CounterC_LOne,14,9.2195,0.658536,0.0736871
CounterC_LTwo,14,8.63798,0.616999,0.0447012
CounterJ_main,17,10.3629,0.609582,0.0289518
CounterJ_LOne,17,10.4163,0.612723,0.0662856
CounterJ_LTwo,17,10.3095,0.606441,0.0616856
CounterK_main,5,3.19832,0.639664,0.0334608
CounterK_LOne,5,3.13187,0.626374,0.0873611
CounterK_LTwo,5,3.26477,0.652954,0.0415411
Counter,51,30.189,0.591941,0.0640916
Failed,49,24.9024,0.508212,0.0836294
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.92963,0.63783,0.0345007
CounterC_LOne,14,9.1958,0.656843,0.0726372
CounterC_LTwo,14,8.66345,0.618818,0.0435124
CounterJ_main,17,10.3629,0.609582,0.0289518
CounterJ_LOne,17,10.4163,0.612723,0.0662856
CounterJ_LTwo,17,10.3095,0.606441,0.0616856
CounterK_main,5,3.19832,0.639664,0.0334608
CounterK_LOne,5,3.13187,0.626374,0.0873611
CounterK_LTwo,5,3.26477,0.652954,0.0415411
Counter,51,30.3047,0.59421,0.0618358
Failed,49,24.9024,0.508212,0.0836294
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,13,8.25786,0.63522,0.0344403
CounterC_LOne,13,8.42138,0.647798,0.0668959
CounterC_LTwo,13,8.09434,0.622642,0.0427708
CounterJ_main,17,10.3629,0.609582,0.0289518
CounterJ_LOne,17,10.4163,0.612723,0.0662856
CounterJ_LTwo,17,10.3095,0.606441,0.0616856
CounterK_main,5,3.19832,0.639664,0.0334608
CounterK_LOne,5,3.13187,0.626374,0.0873611
CounterK_LTwo,5,3.26477,0.652954,0.0415411
Counter,51,30.5681,0.599374,0.0620675
Failed,49,24.9024,0.508212,0.0836294
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,13,8.25786,0.63522,0.0344403
CounterC_LOne,13,8.42138,0.647798,0.0668959
CounterC_LTwo,13,8.09434,0.622642,0.0427708
CounterJ_main,17,10.3629,0.609582,0.0289518
CounterJ_LOne,17,10.4163,0.612723,0.0662856
CounterJ_LTwo,17,10.3095,0.606441,0.0616856
CounterK_main,5,3.19832,0.639664,0.0334608
CounterK_LOne,5,3.13187,0.626374,0.0873611
CounterK_LTwo,5,3.26477,0.652954,0.0415411
Counter,51,30.2235,0.592618,0.066151
Failed,49,24.9024,0.508212,0.0836294
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,13,8.25786,0.63522,0.0344403
CounterC_LOne,13,8.42138,0.647798,0.0668959
CounterC_LTwo,13,8.09434,0.622642,0.0427708
CounterJ_main,17,10.3629,0.609582,0.0289518
CounterJ_LOne,17,10.4163,0.612723,0.0662856
CounterJ_LTwo,17,10.3095,0.606441,0.0616856
CounterK_main,5,3.19832,0.639664,0.0334608
CounterK_LOne,5,3.13187,0.626374,0.0873611
CounterK_LTwo,5,3.26477,0.652954,0.0415411
Counter,51,30.2795,0.593715,0.0638986
Failed,49,24.9024,0.508212,0.0836294
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,13,8.25786,0.63522,0.0344403
CounterC_LOne,13,8.42138,0.647798,0.0668959
CounterC_LTwo,13,8.09434,0.622642,0.0427708
CounterJ_main,17,10.3629,0.609582,0.0289518
CounterJ_LOne,17,10.4163,0.612723,0.0662856
CounterJ_LTwo,17,10.3095,0.606441,0.0616856
CounterK_main,5,3.19832,0.639664,0.0334608
CounterK_LOne,5,3.13187,0.626374,0.0873611
CounterK_LTwo,5,3.26477,0.652954,0.0415411
Counter,51,30.2128,0.592408,0.0669018
Failed,49,24.9024,0.508212,0.0836294
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,13,8.25786,0.63522,0.0344403
CounterC_LOne,13,8.42138,0.647798,0.0668959
CounterC_LTwo,13,8.09434,0.622642,0.0427708
CounterJ_main,17,10.3629,0.609582,0.0289518
CounterJ_LOne,17,10.4163,0.612723,0.0662856
CounterJ_LTwo,17,10.3095,0.606441,0.0616856
CounterK_main,5,3.19832,0.639664,0.0334608
CounterK_LOne,5,3.13187,0.626374,0.0873611
CounterK_LTwo,5,3.26477,0.652954,0.0415411
Counter,51,30.448,0.59702,0.0594144
Failed,49,24.9024,0.508212,0.0836294
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,13,8.25786,0.63522,0.0344403
CounterC_LOne,13,8.42138,0.647798,0.0668959
CounterC_LTwo,13,8.09434,0.622642,0.0427708
CounterJ_main,17,10.3629,0.609582,0.0289518
CounterJ_LOne,17,10.4163,0.612723,0.0662856
CounterJ_LTwo,17,10.3095,0.606441,0.0616856
CounterK_main,5,3.19832,0.639664,0.0334608
CounterK_LOne,5,3.13187,0.626374,0.0873611
CounterK_LTwo,5,3.26477,0.652954,0.0415411
Counter,50,30.0002,0.600005,0.0626933
Failed,50,25.472,0.50944,0.0832259
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,13,8.25786,0.63522,0.0344403
CounterC_LOne,13,8.42138,0.647798,0.0668959
CounterC_LTwo,13,8.09434,0.622642,0.0427708
CounterJ_main,17,10.3629,0.609582,0.0289518
CounterJ_LOne,17,10.4163,0.612723,0.0662856
CounterJ_LTwo,17,10.3095,0.606441,0.0616856
CounterK_main,5,3.19832,0.639664,0.0334608
CounterK_LOne,5,3.13187,0.626374,0.0873611
CounterK_LTwo,5,3.26477,0.652954,0.0415411
Counter,49,28.8855,0.5895,0.0773816
Failed,51,26.0902,0.511573,0.0837855
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,13,8.3033,0.638715,0.037763
CounterC_LOne,13,8.44507,0.649621,0.0683882
CounterC_LTwo,13,8.16152,0.627809,0.0443443
CounterJ_main,16,9.79329,0.612081,0.0279446
CounterJ_LOne,16,9.70171,0.606357,0.0628634
CounterJ_LTwo,16,9.88486,0.617804,0.041443
CounterK_main,5,3.19832,0.639664,0.0334608
CounterK_LOne,5,3.13187,0.626374,0.0873611
CounterK_LTwo,5,3.26477,0.652954,0.0415411
Counter,49,29.656,0.605224,0.0439035
Failed,51,26.0902,0.511573,0.0837855
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,12,7.68508,0.640424,0.0389139
CounterC_LOne,12,7.82757,0.652297,0.0707145
CounterC_LTwo,12,7.5426,0.62855,0.0462321
CounterJ_main,16,9.79329,0.612081,0.0279446
CounterJ_LOne,16,9.70171,0.606357,0.0628634
CounterJ_LTwo,16,9.88486,0.617804,0.041443
CounterK_main,5,3.19832,0.639664,0.0334608
CounterK_LOne,5,3.13187,0.626374,0.0873611
CounterK_LTwo,5,3.26477,0.652954,0.0415411
Counter,49,29.821,0.608591,0.0458321
Failed,51,26.0902,0.511573,0.0837855
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,12,7.68508,0.640424,0.0389139
CounterC_LOne,12,7.82757,0.652297,0.0707145
CounterC_LTwo,12,7.5426,0.62855,0.0462321
CounterJ_main,16,9.79329,0.612081,0.0279446
CounterJ_LOne,16,9.70171,0.606357,0.0628634
CounterJ_LTwo,16,9.88486,0.617804,0.041443
CounterK_main,5,3.19832,0.639664,0.0334608
CounterK_LOne,5,3.13187,0.626374,0.0873611
CounterK_LTwo,5,3.26477,0.652954,0.0415411
Counter,48,29.2141,0.608627,0.0377362
Failed,52,26.5637,0.51084,0.0831279
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,12,7.68508,0.640424,0.0389139
CounterC_LOne,12,7.82757,0.652297,0.0707145
CounterC_LTwo,12,7.5426,0.62855,0.0462321
CounterJ_main,16,9.79329,0.612081,0.0279446
CounterJ_LOne,16,9.70171,0.606357,0.0628634
CounterJ_LTwo,16,9.88486,0.617804,0.041443
CounterK_main,5,3.19832,0.639664,0.0334608
CounterK_LOne,5,3.13187,0.626374,0.0873611
CounterK_LTwo,5,3.26477,0.652954,0.0415411
Counter,48,28.9168,0.602434,0.0497602
Failed,52,26.5637,0.51084,0.0831279
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,11,7.05499,0.641362,0.0406705
CounterC_LOne,11,7.11638,0.646944,0.0715702
CounterC_LTwo,11,6.99359,0.635781,0.0407555
CounterJ_main,16,9.79329,0.612081,0.0279446
CounterJ_LOne,16,9.70171,0.606357,0.0628634
CounterJ_LTwo,16,9.88486,0.617804,0.041443
CounterK_main,5,3.19832,0.639664,0.0334608
CounterK_LOne,5,3.13187,0.626374,0.0873611
CounterK_LTwo,5,3.26477,0.652954,0.0415411
Counter,48,28.7229,0.598393,0.0566412
Failed,52,26.5637,0.51084,0.0831279
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,11,7.05499,0.641362,0.0406705
CounterC_LOne,11,7.11638,0.646944,0.0715702
CounterC_LTwo,11,6.99359,0.635781,0.0407555
CounterJ_main,16,9.79329,0.612081,0.0279446
CounterJ_LOne,16,9.70171,0.606357,0.0628634
CounterJ_LTwo,16,9.88486,0.617804,0.041443
CounterK_main,5,3.19832,0.639664,0.0334608
CounterK_LOne,5,3.13187,0.626374,0.0873611
CounterK_LTwo,5,3.26477,0.652954,0.0415411
Counter,47,28.475,0.605852,0.0493812
Failed,53,26.9723,0.508911,0.0835135
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,11,7.05499,0.641362,0.0406705
CounterC_LOne,11,7.11638,0.646944,0.0715702
CounterC_LTwo,11,6.99359,0.635781,0.0407555
CounterJ_main,16,9.79329,0.612081,0.0279446
CounterJ_LOne,16,9.70171,0.606357,0.0628634
CounterJ_LTwo,16,9.88486,0.617804,0.041443
CounterK_main,5,3.19832,0.639664,0.0334608
CounterK_LOne,5,3.13187,0.626374,0.0873611
CounterK_LTwo,5,3.26477,0.652954,0.0415411
Counter,47,28.1281,0.59847,0.0639932
Failed,53,26.9723,0.508911,0.0835135
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,11,7.05499,0.641362,0.0406705
CounterC_LOne,11,7.11638,0.646944,0.0715702
CounterC_LTwo,11,6.99359,0.635781,0.0407555
CounterJ_main,16,9.79329,0.612081,0.0279446
CounterJ_LOne,16,9.70171,0.606357,0.0628634
CounterJ_LTwo,16,9.88486,0.617804,0.041443
CounterK_main,4,2.50695,0.626738,0.0194687
CounterK_LOne,4,2.42019,0.605049,0.0845231
CounterK_LTwo,4,2.59371,0.648428,0.0465223
Counter,47,28.3455,0.603097,0.0520108
Failed,53,26.9723,0.508911,0.0835135
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,11,7.05499,0.641362,0.0406705
CounterC_LOne,11,7.11638,0.646944,0.0715702
CounterC_LTwo,11,6.99359,0.635781,0.0407555
CounterJ_main,16,9.79329,0.612081,0.0279446
CounterJ_LOne,16,9.70171,0.606357,0.0628634
CounterJ_LTwo,16,9.88486,0.617804,0.041443
CounterK_main,4,2.50695,0.626738,0.0194687
CounterK_LOne,4,2.42019,0.605049,0.0845231
CounterK_LTwo,4,2.59371,0.648428,0.0465223
Counter,47,28.4063,0.604389,0.0522849
Failed,53,26.9723,0.508911,0.0835135
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,11,7.05499,0.641362,0.0406705
CounterC_LOne,11,7.11638,0.646944,0.0715702
CounterC_LTwo,11,6.99359,0.635781,0.0407555
CounterJ_main,16,9.79329,0.612081,0.0279446
CounterJ_LOne,16,9.70171,0.606357,0.0628634
CounterJ_LTwo,16,9.88486,0.617804,0.041443
CounterK_main,4,2.50695,0.626738,0.0194687
CounterK_LOne,4,2.42019,0.605049,0.0845231
CounterK_LTwo,4,2.59371,0.648428,0.0465223
Counter,47,28.1129,0.598148,0.0694904
Failed,53,26.9723,0.508911,0.0835135
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,11,7.05499,0.641362,0.0406705
CounterC_LOne,11,7.11638,0.646944,0.0715702
CounterC_LTwo,11,6.99359,0.635781,0.0407555
CounterJ_main,16,9.79329,0.612081,0.0279446
CounterJ_LOne,16,9.70171,0.606357,0.0628634
CounterJ_LTwo,16,9.88486,0.617804,0.041443
CounterK_main,4,2.50695,0.626738,0.0194687
CounterK_LOne,4,2.42019,0.605049,0.0845231
CounterK_LTwo,4,2.59371,0.648428,0.0465223
Counter,47,28.4737,0.605823,0.0509863
Failed,53,26.9723,0.508911,0.0835135
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,11,7.05499,0.641362,0.0406705
CounterC_LOne,11,7.11638,0.646944,0.0715702
CounterC_LTwo,11,6.99359,0.635781,0.0407555
CounterJ_main,16,9.79329,0.612081,0.0279446
CounterJ_LOne,16,9.70171,0.606357,0.0628634
CounterJ_LTwo,16,9.88486,0.617804,0.041443
CounterK_main,4,2.50695,0.626738,0.0194687
CounterK_LOne,4,2.42019,0.605049,0.0845231
CounterK_LTwo,4,2.59371,0.648428,0.0465223
Counter,47,27.9764,0.595242,0.076056
Failed,53,26.9723,0.508911,0.0835135
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,11,7.05499,0.641362,0.0406705
CounterC_LOne,11,7.11638,0.646944,0.0715702
CounterC_LTwo,11,6.99359,0.635781,0.0407555
CounterJ_main,16,9.79329,0.612081,0.0279446
CounterJ_LOne,16,9.70171,0.606357,0.0628634
CounterJ_LTwo,16,9.88486,0.617804,0.041443
CounterK_main,4,2.50695,0.626738,0.0194687
